x-axis,1
second,Volt
+5.8520000E-06,-585.3392034769E-03
+5.8525000E-06,-585.3392034769E-03
+5.8530000E-06,-585.3392034769E-03
+5.8535000E-06,-585.3392034769E-03
+5.8540000E-06,-585.3392034769E-03
+5.8545000E-06,-585.3392034769E-03
+5.8550000E-06,-585.3392034769E-03
+5.8555000E-06,-585.3392034769E-03
+5.8560000E-06,-585.3392034769E-03
+5.8565000E-06,-585.3392034769E-03
+5.8570000E-06,-585.3392034769E-03
+5.8575000E-06,-585.3392034769E-03
+5.8580000E-06,-585.3392034769E-03
+5.8585000E-06,-585.3392034769E-03
+5.8590000E-06,-587.8517662641E-03
+5.8595000E-06,-593.3794043958E-03
+5.8600000E-06,-593.3794043958E-03
+5.8605000E-06,-591.3693541661E-03
+5.8610000E-06,-585.3392034769E-03
+5.8615000E-06,-585.3392034769E-03
+5.8620000E-06,-583.3291532472E-03
+5.8625000E-06,-577.2990025580E-03
+5.8630000E-06,-577.2990025580E-03
+5.8635000E-06,-577.2990025580E-03
+5.8640000E-06,-577.2990025580E-03
+5.8645000E-06,-577.2990025580E-03
+5.8650000E-06,-577.2990025580E-03
+5.8655000E-06,-579.8115653452E-03
+5.8660000E-06,-585.3392034769E-03
+5.8665000E-06,-585.3392034769E-03
+5.8670000E-06,-585.3392034769E-03
+5.8675000E-06,-585.3392034769E-03
+5.8680000E-06,-587.8517662641E-03
+5.8685000E-06,-591.3693541661E-03
+5.8690000E-06,-585.3392034769E-03
+5.8695000E-06,-585.3392034769E-03
+5.8700000E-06,-585.3392034769E-03
+5.8705000E-06,-585.3392034769E-03
+5.8710000E-06,-585.3392034769E-03
+5.8715000E-06,-585.3392034769E-03
+5.8720000E-06,-585.3392034769E-03
+5.8725000E-06,-585.3392034769E-03
+5.8730000E-06,-585.3392034769E-03
+5.8735000E-06,-585.3392034769E-03
+5.8740000E-06,-585.3392034769E-03
+5.8745000E-06,-585.3392034769E-03
+5.8750000E-06,-585.3392034769E-03
+5.8755000E-06,-585.3392034769E-03
+5.8760000E-06,-585.3392034769E-03
+5.8765000E-06,-585.3392034769E-03
+5.8770000E-06,-585.3392034769E-03
+5.8775000E-06,-585.3392034769E-03
+5.8780000E-06,-585.3392034769E-03
+5.8785000E-06,-583.3291532472E-03
+5.8790000E-06,-577.2990025580E-03
+5.8795000E-06,-577.2990025580E-03
+5.8800000E-06,-577.2990025580E-03
+5.8805000E-06,-577.2990025580E-03
+5.8810000E-06,-577.2990025580E-03
+5.8815000E-06,-577.2990025580E-03
+5.8820000E-06,-577.2990025580E-03
+5.8825000E-06,-577.2990025580E-03
+5.8830000E-06,-577.2990025580E-03
+5.8835000E-06,-577.2990025580E-03
+5.8840000E-06,-579.8115653452E-03
+5.8845000E-06,-585.3392034769E-03
+5.8850000E-06,-583.3291532472E-03
+5.8855000E-06,-577.2990025580E-03
+5.8860000E-06,-577.2990025580E-03
+5.8865000E-06,-577.2990025580E-03
+5.8870000E-06,-577.2990025580E-03
+5.8875000E-06,-577.2990025580E-03
+5.8880000E-06,-577.2990025580E-03
+5.8885000E-06,-577.2990025580E-03
+5.8890000E-06,-579.8115653452E-03
+5.8895000E-06,-585.3392034769E-03
+5.8900000E-06,-585.3392034769E-03
+5.8905000E-06,-585.3392034769E-03
+5.8910000E-06,-585.3392034769E-03
+5.8915000E-06,-585.3392034769E-03
+5.8920000E-06,-585.3392034769E-03
+5.8925000E-06,-583.3291532472E-03
+5.8930000E-06,-577.2990025580E-03
+5.8935000E-06,-577.2990025580E-03
+5.8940000E-06,-577.2990025580E-03
+5.8945000E-06,-577.2990025580E-03
+5.8950000E-06,-579.8115653452E-03
+5.8955000E-06,-583.3291532472E-03
+5.8960000E-06,-579.8115653452E-03
+5.8965000E-06,-583.3291532472E-03
+5.8970000E-06,-579.8115653452E-03
+5.8975000E-06,-585.3392034769E-03
+5.8980000E-06,-585.3392034769E-03
+5.8985000E-06,-585.3392034769E-03
+5.8990000E-06,-585.3392034769E-03
+5.8995000E-06,-585.3392034769E-03
+5.9000000E-06,-585.3392034769E-03
+5.9005000E-06,-585.3392034769E-03
+5.9010000E-06,-583.3291532472E-03
+5.9015000E-06,-577.2990025580E-03
+5.9020000E-06,-577.2990025580E-03
+5.9025000E-06,-577.2990025580E-03
+5.9030000E-06,-577.2990025580E-03
+5.9035000E-06,-577.2990025580E-03
+5.9040000E-06,-577.2990025580E-03
+5.9045000E-06,-577.2990025580E-03
+5.9050000E-06,-577.2990025580E-03
+5.9055000E-06,-579.8115653452E-03
+5.9060000E-06,-585.3392034769E-03
+5.9065000E-06,-585.3392034769E-03
+5.9070000E-06,-585.3392034769E-03
